item;itemLabel;doi;isbn;arxiv;pmid;doi_score;readers_count;cited_by_tweeters_count;cited_by_accounts_count;cited_by_posts_count;cited_by_msm_count;cited_by_feeds_count;cited_by_fbwalls_count;cited_by_gplus_count;cited_by_videos_count;cited_by_rdts;arxiv_id;cited_by_wikipedia_count
http://www.wikidata.org/entity/Q111437116;Geografia, Riscos e Proteção Civil. Homenagem ao Professor Doutor Luciano Lourenço. Volume 1;10.34037/978-989-9053-04-5_1.1;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q111437128;Probabilistic spiking neuronal nets - Neuromathematics for the computer era;;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q111437130;Probing the orientation specificity of excitatory and inhibitory circuitries in the primary motor cortex with multi-channel TMS;10.1101/2021.08.20.457101;;;0;2.00;16;5;6;6;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q111437152;Citações vs Altmetric Attention Score: Uma análise dos artigos do CEPID NeuroMat;10.31235/OSF.IO/DHJA3;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q113166973;Quantitative imaging of magnetic nanoparticles in an unshielded environment using a large AC susceptibility array;10.21203/RS.3.RS-1616879/V1;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q113167012;Stochastic model in neural network - an application in pacemaker GABAergic neurons;10.21203/RS.3.RS-1606157/V1;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q113167028;What Lies Behind the Acute Crises: The Social and Infrasystems Links with Disasters in Brazil;10.1007/978-981-16-8352-7_3;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q113167090;Statistical model selection for stochastic systems with applications to Bioinformatics, Linguistics and Neurobiology;;978-65-89124-29-0;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q116726287;The Wikipedia Education Program as Open Educational Practice: Global Stories;10.1007/978-981-19-8590-4_12;;;0;1.35;4;2;2;2;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q116779505;Experience-dependent phosphoproteomic changes in hippocampus and neocortex correlate with the abundance of spindle oscillations during the transition between SWS and REM sleep;10.21203/RS.3.RS-1842393/V1;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q116779525;Upper limb joint coordination acts to preserve hand kinematics after a traumatic brachial plexus injury;10.1101/2022.09.06.506862;;;0;1.50;0;3;5;5;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q116780531;OPM Gradiometer for Magnetorelaxometry;10.1007/978-3-031-05363-4_12;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q116780591;Plasticity of the face-hand sensorimotor circuits after a traumatic brachial plexus injury;10.1101/2022.10.13.22281048;;;0;0.25;0;1;1;1;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q116780592;Dopamine facilitates the response to glutamatergic inputs in a computational model of astrocytes;10.1101/2022.11.10.516040;;;0;2.00;0;5;7;7;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q120372169;Real-time tractography-assisted neuronavigation for TMS;10.1101/2023.03.09.531565;;;0;37.80;0;55;57;59;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q131290428;Kalikow decomposition for counting processes with stochastic intensity and application to simulation algorithms;10.1017/JPR.2023.15;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q131290431;Threshold selection for extremes under a semiparametric model | Statistical Methods & Applications;;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q131290439;Spatio-temporal learning in a mass-recruiting leaf-cutting ant (Acromyrmex subterraneus);10.1101/2024.06.12.598721;;;0;1.50;1;4;4;4;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q131290443;Characterizing an electronic–robotic targeting platform for precise and fast brain stimulation with multi-locus transcranial magnetic stimulation;10.1101/2024.03.12.584601;;;0;1.25;4;2;2;2;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q131290458;Mapping Referred Sensation In Traumatic Brachial Plexus Injury Patients;;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q131290463;Optimal recovery by maximum and integrated conditional likelihood in the general Stochastic Block Model;10.48550/ARXIV.2311.10153;;2311.10153;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q131290467;Sexual health in women with Parkinson’s disease: Motor, non-motor, and social impacts;10.1101/2023.08.30.23294846;;;0;0.25;0;1;1;1;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q131290470;Response times are affected by mispredictions in a stochastic game | Scientific Reports;;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q131290473;What comes next? response times are affected by mispredictions in a stochastic game;10.48550/ARXIV.2309.09813;;2309.09813;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q132171715;Consistent model selection for estimating functional interactions among stochastic neurons with variable-length memory;10.48550/ARXIV.2411.08205;;2411.08205;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q132171716;Different factors determining Motor Execution and Motor Imagery performance in a serial reaction time task with intrinsic variability;10.48550/ARXIV.2412.05319;;2412.05319;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q132171721;Treino Imaginativo: a imaginação como estratégia inovadora de aprendizagem de ações motoras;;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q132171727;Diverse Calcium Signaling in Astrocytes: Insights from a Computational Model;10.1101/2024.07.03.601899;;;0;0.50;0;2;2;2;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q135457252;Assessing the quality of information about Parkinson's disease on Wikipedia;;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q135457253;Effects of a Remote Mental and Physical Practice Intervention on Freezing of Gait in People with Parkinson’s Disease: a Single-Blind Randomized Controlled Trial Protocol;10.1101/2025.04.28.25326452;;;0;0.25;0;0;1;1;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q27319423;Synaptic Homeostasis and Restructuring across the Sleep-Wake Cycle;10.1371/JOURNAL.PCBI.1004241;;;26020963;99.90;151;40;60;63;6;5;6;1;0;0;0;0
http://www.wikidata.org/entity/Q27334972;Biological motion coding in the brain: analysis of visually driven EEG functional networks;10.1371/JOURNAL.PONE.0084612;;;24454734;3.25;75;1;2;2;0;0;0;0;0;0;0;1
http://www.wikidata.org/entity/Q28606697;Can vocal conditioning trigger a semiotic ratchet in marmosets?;10.3389/FPSYG.2015.01519;;;26500583;1.50;42;3;4;4;0;0;1;0;0;0;0;0
http://www.wikidata.org/entity/Q30372614;Machine Learning Algorithms for Automatic Classification of Marmoset Vocalizations;10.1371/JOURNAL.PONE.0163041;;;27654941;13.65;100;19;20;20;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q30845507;The onset of data-driven mental archeology;10.3389/FNINS.2014.00249;;;25165431;2.25;4;3;4;4;0;0;1;0;0;0;0;0
http://www.wikidata.org/entity/Q30847968;Cerebral Dynamics during the Observation of Point-Light Displays Depicting Postural Adjustments;10.3389/FNHUM.2017.00217;;;28533748;1.00;5;3;3;3;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q30848017;Dopamine Modulates Delta-Gamma Phase-Amplitude Coupling in the Prefrontal Cortex of Behaving Rats;10.3389/FNCIR.2017.00029;;;28536507;2.85;92;5;5;5;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q30852795;Thought disorder measured as random speech structure classifies negative symptoms and schizophrenia diagnosis 6 months in advance;10.1038/S41537-017-0019-3;;;28560264;32.00;235;8;15;16;2;1;0;1;1;0;0;0
http://www.wikidata.org/entity/Q31159075;Undersampled critical branching processes on small-world and random networks fail to reproduce the statistics of spike avalanches;10.1371/JOURNAL.PONE.0094992;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q33965567;Graph analysis of verbal fluency test discriminate between patients with Alzheimer's disease, mild cognitive impairment and normal elderly controls;10.3389/FNAGI.2014.00185;;;25120480;1.50;78;1;3;3;0;0;2;0;0;0;0;0
http://www.wikidata.org/entity/Q34497038;Increase in hippocampal theta oscillations during spatial decision making;10.1002/HIPO.22260;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q34658978;Graph analysis of dream reports is especially informative about psychosis;10.1038/SREP03691;;;24424108;85.05;278;36;65;68;6;0;19;0;0;0;0;1
http://www.wikidata.org/entity/Q34677605;Automated analysis of free speech predicts psychosis onset in high-risk youths;10.1038/NPJSCHZ.2015.30;;;27336038;338.25;919;157;226;262;17;13;8;11;1;0;0;1
http://www.wikidata.org/entity/Q34678767;Observing Grasping Actions Directed to Emotion-Laden Objects: Effects upon Corticospinal Excitability;10.3389/FNHUM.2016.00434;;;27625602;3.25;38;1;3;3;0;0;0;0;0;0;0;2
http://www.wikidata.org/entity/Q35707955;Primary Motor Cortex Representation of Handgrip Muscles in Patients with Leprosy;10.1371/JOURNAL.PNTD.0003944;;;26203653;69.00;54;2;14;14;7;4;1;0;0;0;0;0
http://www.wikidata.org/entity/Q35810494;Self-Organized Near-Zero-Lag Synchronization Induced by Spike-Timing Dependent Plasticity in Cortical Populations;10.1371/JOURNAL.PONE.0140504;;;26474165;2.00;27;2;2;2;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q36495656;Balance Impairments after Brachial Plexus Injury as Assessed through Clinical and Posturographic Evaluation.;10.3389/FNHUM.2015.00715;;;26834610;0.25;59;1;1;1;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q36531526;Is the Frequency in Somatosensory Electrical Stimulation the Key Parameter in Modulating the Corticospinal Excitability of Healthy Volunteers and Stroke Patients with Spasticity?;10.1155/2016/3034963;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q36665610;Psychosis and the Control of Lucid Dreaming;10.3389/FPSYG.2016.00294;;;27014118;72.25;174;24;43;44;6;2;0;0;0;0;0;0
http://www.wikidata.org/entity/Q36687899;On Sequence Learning Models: Open-loop Control Not Strictly Guided by Hick's Law;10.1038/SREP23018;;;26975409;4.50;30;2;5;5;0;0;0;0;0;0;0;3
http://www.wikidata.org/entity/Q36687980;Motor Coordination Correlates with Academic Achievement and Cognitive Function in Children;10.3389/FPSYG.2016.00318;;;27014130;3.95;398;5;8;8;0;0;2;0;0;0;0;0
http://www.wikidata.org/entity/Q36754707;Modelling intracellular competition for calcium: kinetic and thermodynamic control of different molecular modes of signal decoding;10.1038/SREP23730;;;27033299;1.00;34;1;1;1;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q37147896;Stochastic Induction of Long-Term Potentiation and Long-Term Depression;10.1038/SREP30899;;;27485552;5.00;46;3;4;4;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q37215033;Neurophysiologic Correlates of Post-stroke Mood and Emotional Control;10.3389/FNHUM.2016.00428;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q37368582;Ih Equalizes Membrane Input Resistance in a Heterogeneous Population of Fusiform Neurons in the Dorsal Cochlear Nucleus;10.3389/FNCEL.2016.00249;;;27833532;0.25;41;1;1;1;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q37606159;Effect of TMS coil orientation on the spatial distribution of motor evoked potentials in an intrinsic hand muscle;10.1515/BMT-2016-0240;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q37702484;An investigation of Hebbian phase sequences as assembly graphs;10.3389/FNCIR.2014.00034;;;24782715;1.00;72;1;1;1;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q37743261;Coupled variability in primary sensory areas and the hippocampus during spontaneous activity;10.1038/SREP46077;;;28393914;2.00;31;4;5;5;0;0;1;0;0;0;0;0
http://www.wikidata.org/entity/Q38342323;Sleep deprivation and gene expression;10.1007/7854_2014_360;;;25646722;13.00;76;1;2;2;1;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q38669122;Electrophysiological Evidence That the Retrosplenial Cortex Displays a Strong and Specific Activation Phased with Hippocampal Theta during Paradoxical (REM) Sleep;10.1523/JNEUROSCI.0026-17.2017;;;28729438;12.10;154;20;21;22;0;0;1;0;0;0;0;0
http://www.wikidata.org/entity/Q38670635;Anticipated synchronization in neuronal circuits unveiled by a phase-response-curve analysis;10.1103/PHYSREVE.95.052410;;1703.03444;28618595;1.50;18;3;3;3;0;0;0;0;0;0;1703.03444;0
http://www.wikidata.org/entity/Q38837047;Contrast response functions in the visual wulst of the alert burrowing owl: a single-unit study;10.1152/JN.00505.2015;;;27466135;0.25;23;0;1;1;0;0;1;0;0;0;0;0
http://www.wikidata.org/entity/Q38851713;Computational Tracking of Mental Health in Youth: Latin American Contributions to a Low-Cost and Effective Solution for Early Psychiatric Diagnosis;10.1002/CAD.20159;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q39362434;Mechanisms of Self-Sustained Oscillatory States in Hierarchical Modular Networks with Mixtures of Electrophysiological Cell Types.;10.3389/FNCOM.2016.00023;;;27047367;1.50;22;1;3;3;0;0;1;1;0;0;0;0
http://www.wikidata.org/entity/Q39368823;Variability in functional brain networks predicts expertise during action observation;10.1016/J.NEUROIMAGE.2016.09.041;;;27651068;7.65;91;10;13;14;0;0;3;0;0;0;0;0
http://www.wikidata.org/entity/Q39666695;Investigation of rat exploratory behavior via evolving artificial neural networks.;10.1016/J.JNEUMETH.2016.06.010;;;27328370;1.50;21;2;2;2;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q40725734;Stroke and Neurodegeneration Induce Different Connectivity Aberrations in the Insula;10.1161/STROKEAHA.115.009598;;;26185182;10.00;70;2;4;4;1;0;1;0;0;0;0;0
http://www.wikidata.org/entity/Q41114000;Relationships of Balance, Gait Performance, and Functional Outcome in Chronic Stroke Patients: A Comparison of Left and Right Lesions;10.1155/2015/716042;;;26583129;1.00;144;2;2;2;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q41154332;Diversity improves performance in excitable networks;10.7717/PEERJ.1912;;1507.05249;27168961;4.85;40;9;10;11;0;0;1;0;0;0;1507.05249;0
http://www.wikidata.org/entity/Q41437086;Can the Recording of Motor Potentials Evoked by Transcranial Magnetic Stimulation Be Optimized?;10.3389/FNHUM.2017.00413;;;28860981;0.75;33;2;2;2;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q41811563;Motor planning of goal-directed action is tuned by the emotional valence of the stimulus: a kinematic study.;10.1038/SREP28780;;;27364868;0.25;61;1;1;1;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q42360413;Reduced functional connectivity within the primary motor cortex of patients with brachial plexus injury;10.1016/J.NICL.2016.07.008;;1506.07889;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q42373200;Phase transitions and self-organized criticality in networks of stochastic spiking neurons;10.1038/SREP35831;;1606.06391;27819336;19.75;138;4;10;19;2;0;0;0;0;0;1606.06391;1
http://www.wikidata.org/entity/Q45770589;Effect of synaptic plasticity on functional connectivity and global activity of a neocortical network model;10.1186/1471-2202-16-S1-P210;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q46475067;A cortical multi-layered model and the properties of its internally-generated activity;10.1186/1471-2202-16-S1-P209;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q47113869;The role of negative conductances in neuronal subthreshold properties and synaptic integration;10.1007/S12551-017-0300-8;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q47667701;D2 dopamine receptor regulation of learning, sleep and plasticity;10.1016/J.EURONEURO.2015.01.011;;;25778861;2.25;90;2;5;9;0;0;3;0;0;0;0;0
http://www.wikidata.org/entity/Q47940060;Anticipated and zero-lag synchronization in motifs of delay-coupled systems;10.1063/1.5006932;;;29195321;1.25;28;2;3;4;0;0;1;0;0;0;0;0
http://www.wikidata.org/entity/Q47981034;Bootstrap testing for cross-correlation under low firing activity;10.1007/S10827-015-0557-5;;1412.5004;25868704;1.75;19;3;3;3;0;0;0;0;0;0;1412.5004;0
http://www.wikidata.org/entity/Q48184866;Can somatosensory electrical stimulation relieve spasticity in post-stroke patients? A TMS pilot study.;10.1515/BMT-2016-0162;;;28475487;1.00;43;1;1;1;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q48184929;A Negative Slope Conductance of the Persistent Sodium Current Prolongs Subthreshold Depolarizations.;10.1016/J.BPJ.2017.06.047;;;28732557;0.50;23;2;2;2;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q49585055;Non-Decaying postsynaptics potentials and delayed spikes in hippocampal pyramidal neurons generated by a zero slope conductance created by the persistent Na+ current.;10.1080/19336950.2018.1433940;;;29380651;0.50;6;1;1;1;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q50301406;Inhibitory loop robustly induces anticipated synchronization in neuronal microcircuits;10.1103/PHYSREVE.94.042411;;1609.04419;27841618;0.75;29;2;2;2;0;0;0;0;0;0;1609.04419;0
http://www.wikidata.org/entity/Q52095021;Correlations induced by depressing synapses in critically self-organized networks with quenched dynamics.;10.1103/PHYSREVE.95.042303;;1604.05779;28505838;2.50;17;5;5;6;0;0;0;0;0;0;1604.05779;0
http://www.wikidata.org/entity/Q52147341;Neurophysiologic predictors of motor function in stroke;10.3233/RNN-150550;;;26518670;8.00;89;0;1;1;1;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q52351192;Self-Consistent Scheme for Spike-Train Power Spectra in Heterogeneous Sparse Networks;10.3389/FNCOM.2018.00009;;;29551968;2.00;26;4;4;4;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q52601009;Multi-locus transcranial magnetic stimulation-theory and implementation;10.1016/J.BRS.2018.03.014;;;29627272;14.65;138;12;15;17;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q52651178;An ANOVA approach for statistical comparisons of brain networks;10.1038/S41598-018-23152-5;;;29549369;2.25;101;3;3;3;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q55940822;Multi-class oscillating systems of interacting neurons;10.1016/J.SPA.2016.09.013;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q56592766;Sistemas Infinitos de Cadeias em Interação com Memória de Alcance Variável—Um Modelo Estocástico para Redes Neurais Biológicas;10.1007/S10955-013-0733-9;;1212.5505;0;3.00;47;0;8;8;0;0;0;0;0;0;1212.5505;8
http://www.wikidata.org/entity/Q57472014;Computational models of memory consolidation and long-term synaptic plasticity during sleep;10.1016/J.NLM.2018.10.003;;;30321652;2.50;98;4;4;4;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q58601636;A principled multivariate intersubject analysis of generalized partial directed coherence with Dirichlet regression: Application to healthy aging in areas exhibiting cortical thinning;10.1016/J.JNEUMETH.2018.10.033;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q59652224;A Naturalistic Assessment of the Organization of Children's Memories Predicts Cognitive Functioning and Reading Ability;10.1111/MBE.12122;;;0;0.25;82;1;1;1;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q59652229;Physiology and assessment as low-hanging fruit for education overhaul;10.1007/S11125-017-9393-X;;;0;2.50;68;3;5;5;0;0;1;1;0;0;0;0
http://www.wikidata.org/entity/Q59790700;The maturation of speech structure in psychosis is resistant to formal education;10.1038/S41537-018-0067-3;;;30531913;28.75;80;4;7;8;3;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q61465999;Speech structure links the neural and socio-behavioural correlates of psychotic disorders;10.1016/J.PNPBP.2018.07.007;;;30017778;5.00;163;0;1;1;0;1;0;0;0;0;0;0
http://www.wikidata.org/entity/Q61631799;The Central Limit Theorem for Supercritical Oriented Percolation in Two Dimensions;10.1007/S10955-018-2040-Y;;1411.4543;0;3.50;0;2;4;4;0;0;0;0;0;0;1411.4543;2
http://www.wikidata.org/entity/Q64073900;Modeling neuronal avalanches and long-range temporal correlations at the emergence of collective oscillations: Continuously varying exponents mimic M/EEG results;10.1371/JOURNAL.PCBI.1006924;;;30951525;8.95;85;15;16;20;0;0;1;0;0;0;0;0
http://www.wikidata.org/entity/Q64123637;Stochastic oscillations and dragon king avalanches in self-organized quasi-critical systems;10.1038/S41598-019-40473-1;;;30846773;3.00;34;0;1;1;0;0;0;0;0;0;0;1
http://www.wikidata.org/entity/Q64256742;Portable Devices to Induce Lucid Dreams-Are They Reliable?;10.3389/FNINS.2019.00428;;;31133778;165.95;75;10;42;48;17;2;0;0;1;0;0;3
http://www.wikidata.org/entity/Q64860742;Anxiety Independently Contributes to Severity of Freezing of Gait in People With Parkinson's Disease;10.1176/APPI.NEUROPSYCH.17090177;;;30187821;0.25;69;0;1;1;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q64896444;Dynamics of spontaneous activity in random networks with multiple neuron subtypes and synaptic noise: Spontaneous activity in networks with synaptic noise;10.1007/S10827-018-0688-6;;1709.09748;29923159;3.50;55;6;8;8;0;0;1;0;0;0;1709.09748;0
http://www.wikidata.org/entity/Q64942885;Post-class naps boost declarative learning in a naturalistic school setting;10.1038/S41539-018-0031-Z;;;30631475;54.60;57;60;63;67;0;1;1;0;0;0;0;0
http://www.wikidata.org/entity/Q85714625;As potencialidades de narrativas estruturadas para o Jornalismo Computacional: competências jornalísticas na elaboração de textos gerados com bancos de dados;10.17851/1983-3652.12.1.138-152;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q88166800;Inter-areal Balanced Amplification Enhances Signal Propagation in a Large-Scale Circuit Model of the Primate Cortex;10.1016/J.NEURON.2018.02.031;;;29576389;48.20;271;38;44;48;3;1;1;0;0;0;0;0
http://www.wikidata.org/entity/Q88665565;Interplay of activation kinetics and the derivative conductance determines resonance properties of neurons;10.1103/PHYSREVE.97.042408;;1712.00306;29758644;1.50;8;4;4;6;0;0;0;0;0;0;1712.00306;0
http://www.wikidata.org/entity/Q89508272;Intrinsic and synaptic properties of hippocampal CA1 pyramidal neurons of the Wistar Audiogenic Rat (WAR) strain, a genetic model of epilepsy;10.1038/S41598-018-28725-Y;;;29991737;1.00;49;1;1;1;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q89844321;Evidence of regional associations between age-related inter-individual differences in resting-state functional connectivity and cortical thinning revealed through a multi-level analysis;10.1016/J.NEUROIMAGE.2020.116662;;;32088317;6.95;49;11;11;15;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q90192377;The effect of magnetization of natural rubber latex-coated magnetite nanoparticles on shear wave dispersion magneto-motive ultrasound;10.1088/1361-6560/AB4693;;;31539896;1.00;12;2;2;2;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q90248327;Method to assess the mismatch between the measured and nominal parameters of transcranial magnetic stimulation devices;10.1016/J.JNEUMETH.2019.03.021;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q90478507;Goalkeeper game: a new assessment tool for prediction of gait performance under complex condition in people with parkinson's disease;10.3389/FNAGI.2020.00050;;;32194393;3.75;61;2;4;4;0;0;0;0;0;0;0;2
http://www.wikidata.org/entity/Q90581905;Memory corticalization triggered by REM sleep: mechanisms of cellular and systems consolidation;10.1007/S00018-018-2886-9;;;30054638;0.25;118;1;1;1;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q90876721;Topological phase transitions in functional brain networks;10.1103/PHYSREVE.100.032414;;;31640025;12.85;96;15;33;33;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q91057931;Asymmetrical voltage response in resonant neurons shaped by nonlinearities;10.1063/1.5110033;;1804.04748;31675799;0.50;39;1;2;2;0;0;1;0;0;0;1804.04748;0
http://www.wikidata.org/entity/Q91886104;Modeling Hippocampal CA1 Gabaergic Synapses of Audiogenic Rats;10.1142/S0129065720500227;;;32285725;11.00;9;1;2;2;1;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q91923410;Optimal Interplay between Synaptic Strengths and Network Structure Enhances Activity Fluctuations and Information Propagation in Hierarchical Modular Networks;10.3390/BRAINSCI10040228;;1905.01181;32290351;2.00;24;5;5;7;0;0;0;0;0;0;1905.01181;0
http://www.wikidata.org/entity/Q92176305;Conductance-based models and the fragmentation problem: A case study based on hippocampal CA1 pyramidal cell models and epilepsy;10.1016/J.YEBEH.2019.106841;;;31864945;0.75;11;1;2;2;0;0;1;0;0;0;0;0
http://www.wikidata.org/entity/Q92579197;Criticality between cortical states;10.1101/454934;;;0;14.00;32;5;10;11;1;0;2;0;0;0;0;0
http://www.wikidata.org/entity/Q92579197;Criticality between cortical states;10.1103/PHYSREVLETT.122.208101;;;31172737;92.75;272;44;55;63;7;3;0;0;0;0;0;0
http://www.wikidata.org/entity/Q92806318;Oscillations and collective excitability in a model of stochastic neurons under excitatory and inhibitory coupling;10.1103/PHYSREVE.100.062416;;;31962449;2.00;9;3;3;3;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q92921497;Unilateral Brachial Plexus Lesion Impairs Bilateral Touch Threshold;10.3389/FNEUR.2019.00872;;;31456738;7.00;37;0;1;1;1;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q92989034;TPRM: Tensor Partition Regression Models with Appilcations in Imaging Biomarker Detection;10.1214/17-AOAS1116;;;30416640;7.00;34;0;1;1;1;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q93054004;Is somatosensory electrical stimulation effective in relieving spasticity? A systematic review;;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q93069626;Firing properties of ventral medullary respiratory neurons in sino-aortic denervated rats;10.1113/EP087150;;;30427561;1.75;6;2;3;3;0;0;1;0;0;0;0;0
http://www.wikidata.org/entity/Q93186050;Exploring the Phase-Locking Mechanisms Yielding Delayed and Anticipated Synchronization in Neuronal Circuits;10.3389/FNSYS.2019.00041;;;31496943;12.85;46;21;22;27;0;0;1;0;0;0;0;0
http://www.wikidata.org/entity/Q95627972;Dreaming during the Covid-19 pandemic: Computational assessment of dream reports reveals mental suffering associated with negative feelings and contagion fear;10.1101/2020.05.19.20107078;;;0;111.80;40;33;45;46;12;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q96128036;Binding of Filamentous Actin to CaMKII as Potential Regulation Mechanism of Bidirectional Synaptic Plasticity by β CaMKII in Cerebellar Purkinje Cells;10.1038/S41598-020-65870-9;;;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
http://www.wikidata.org/entity/Q97677936;Structural differences between REM and non-REM dream reports assessed by graph analysis;10.1371/JOURNAL.PONE.0228903;;;32701992;169.45;104;10;40;41;19;3;0;0;0;0;0;1
http://www.wikidata.org/entity/Q98468815;Signatures of brain criticality unveiled by maximum entropy analysis across cortical states;10.1103/PHYSREVE.102.012408;;2001.11080;32795006;3.50;29;8;8;8;0;0;0;0;0;0;2001.11080;0
http://www.wikidata.org/entity/Q98799515;Hawkes processes with variable length memory and an infinite number of components;10.48550/ARXIV.1410.5235;;1410.5235;0;0.00;0;0;0;0;0;0;0;0;0;0;0;0
